data;precipitacao_total;temperatura_c;umidade_relativa_percent
2020/01/06;0.0;28.0;
2020/01/06;0.0;29.4;
2020/01/06;0.0;29.7;
2020/01/06;0.0;31.1;
2020/01/06;0.0;31.2;
2020/01/06;0.0;31.5;
2020/01/06;0.0;30.0;
2020/01/06;0.0;28.7;
2020/01/06;0.0;27.1;
2020/01/06;0.0;25.5;
2020/01/07;0.0;26.0;
2020/01/07;0.0;25.3;
2020/01/07;0.0;25.0;
2020/01/07;0.0;24.7;
2020/01/07;0.0;24.1;
2020/01/07;0.0;23.3;
2020/01/07;0.0;23.2;
2020/01/07;0.0;23.2;
2020/01/07;0.0;22.9;
2020/01/07;0.0;22.9;
2020/01/07;0.0;23.3;
2020/01/07;0.0;24.4;
2020/01/07;0.0;24.2;
2020/01/07;0.0;25.7;
2020/01/07;0.0;26.3;
2020/01/07;0.0;28.1;
2020/01/07;0.0;28.6;
2020/01/07;0.0;28.4;
2020/01/07;0.0;27.1;
2020/01/07;3.4;23.3;
2020/01/07;0.8;23.2;
2020/01/07;0.0;23.4;
2020/01/07;0.0;22.9;
2020/01/07;0.0;22.8;
2020/01/08;0.0;23.0;
2020/01/08;0.0;22.9;
2020/01/08;0.0;23.2;
2020/01/08;0.0;23.1;
2020/01/08;0.0;23.2;
2020/01/08;0.0;22.6;
2020/01/08;0.0;22.6;
2020/01/08;0.0;22.3;
2020/01/08;0.0;22.7;
2020/01/08;0.0;22.3;
2020/01/08;11.6;22.3;
2020/01/08;4.4;22.1;
2020/01/08;1.2;22.3;
2020/01/08;0.0;22.9;
2020/01/08;0.0;24.2;
2020/01/08;0.0;26.1;
2020/01/08;0.0;27.5;
2020/01/08;2.0;26.3;
2020/01/08;2.4;24.1;
2020/01/08;4.6;22.3;
2020/01/08;1.2;22.2;
2020/01/08;0.4;22.7;
2020/01/08;0.0;23.4;
2020/01/08;0.0;22.8;
2020/01/09;0.0;22.6;
2020/01/09;0.0;22.9;
2020/01/09;0.0;22.7;
2020/01/09;0.0;22.9;
2020/01/09;0.0;22.4;
2020/01/09;0.0;22.3;
2020/01/09;0.0;22.2;
2020/01/09;0.0;21.9;
2020/01/09;0.0;22.5;
2020/01/09;0.0;22.5;
2020/01/09;0.0;22.3;
2020/01/09;0.0;22.6;
2020/01/09;0.0;23.6;
2020/01/09;0.0;24.9;
2020/01/09;0.0;26.9;
2020/01/09;0.0;26.9;
2020/01/09;0.2;28.1;
2020/01/09;0.0;27.9;
2020/01/09;0.0;30.3;
2020/01/09;0.0;30.6;
2020/01/09;3.6;22.5;
2020/01/09;0.2;21.8;
2020/01/09;0.8;21.8;
2020/01/09;0.2;21.8;
2020/01/10;0.2;22.2;
2020/01/10;0.0;23.0;
2020/01/10;0.0;22.3;
2020/01/10;0.0;21.5;
2020/01/10;0.0;21.7;
2020/01/10;0.0;21.8;
2020/01/10;0.0;21.2;
2020/01/10;0.0;21.0;
2020/01/10;0.0;21.0;
2020/01/10;0.0;21.1;
2020/01/10;0.0;21.1;
2020/01/10;0.0;21.8;
2020/01/10;0.0;23.1;
2020/01/10;0.0;24.6;
2020/01/10;0.0;27.5;
2020/01/10;0.0;29.1;
2020/01/10;0.0;27.5;
2020/01/10;0.6;25.5;
2020/01/10;1.0;24.5;
2020/01/10;0.0;24.1;
2020/01/10;0.8;23.5;
2020/01/10;0.0;23.8;
2020/01/10;0.0;23.4;
2020/01/10;0.0;23.2;
2020/01/11;0.0;22.8;
2020/01/11;0.0;23.0;
2020/01/11;0.0;22.4;
2020/01/11;0.0;23.0;
2020/01/11;0.0;23.2;
2020/01/11;0.0;23.4;
2020/01/11;0.0;23.9;
2020/01/11;0.0;24.0;
2020/01/11;0.0;23.6;
2020/01/11;0.0;24.6;
2020/01/11;1.2;24.1;
2020/01/11;0.0;25.0;
2020/01/11;0.0;26.3;
2020/01/11;0.0;27.2;
2020/01/11;4.8;21.3;
2020/01/11;8.4;22.3;
2020/01/11;0.4;23.9;
2020/01/11;0.0;24.5;
2020/01/11;0.0;26.0;
2020/01/11;0.0;26.8;
2020/01/11;0.0;27.2;
2020/01/11;0.0;25.6;
2020/01/11;0.0;24.5;
2020/01/11;0.0;24.2;
2020/01/12;0.0;24.2;
2020/01/12;0.0;24.3;
2020/01/12;0.0;23.8;
2020/01/12;0.0;23.9;
2020/01/12;0.0;23.1;
2020/01/12;0.0;22.7;
2020/01/12;0.0;23.2;
2020/01/12;0.0;23.7;
2020/01/12;0.0;24.4;
2020/01/12;0.0;23.1;
2020/01/12;0.0;24.1;
2020/01/12;0.0;26.6;
2020/01/12;0.0;27.9;
2020/01/12;0.0;28.9;
2020/01/12;0.0;29.5;
2020/01/12;0.0;30.1;
2020/01/12;0.0;29.7;
2020/01/12;0.0;25.7;
2020/01/12;0.0;24.8;
2020/01/12;0.0;25.3;
2020/01/12;0.0;26.2;
2020/01/12;0.0;26.0;
2020/01/12;0.0;24.9;
2020/01/12;0.8;23.1;
2020/01/13;9.8;22.3;
2020/01/13;2.0;22.1;
2020/01/13;0.2;22.2;
2020/01/13;0.8;22.2;
2020/01/13;0.0;22.1;
2020/01/13;0.2;21.9;
2020/01/13;0.0;22.0;
2020/01/13;0.0;22.2;
2020/01/13;0.0;22.2;
2020/01/13;0.0;22.0;
2020/01/13;0.0;22.0;
2020/01/13;0.0;22.6;
2020/01/13;0.0;23.0;
2020/01/13;0.0;24.3;
2020/01/13;0.0;24.3;
2020/01/13;0.0;26.4;
2020/01/13;0.0;25.5;
2020/01/13;0.2;25.1;
2020/01/13;0.0;25.9;
2020/01/13;0.0;26.0;
2020/01/13;0.0;25.8;
2020/01/13;0.0;25.4;
2020/01/13;0.0;24.6;
2020/01/13;0.0;24.9;
2020/01/14;0.0;24.6;
2020/01/14;0.0;22.6;
2020/01/14;0.0;22.6;
2020/01/14;0.0;22.5;
2020/01/14;0.0;22.7;
2020/01/14;0.0;22.0;
2020/01/14;0.0;21.8;
2020/01/14;0.0;21.3;
2020/01/14;0.0;21.0;
2020/01/14;0.0;20.7;
2020/01/14;0.0;20.6;
2020/01/14;0.0;21.3;
2020/01/14;0.0;23.0;
2020/01/14;0.0;23.8;
2020/01/14;0.0;26.0;
2020/01/14;0.0;27.1;
2020/01/14;0.0;29.2;
2020/01/14;0.0;28.4;
2020/01/14;0.0;30.3;
2020/01/14;0.0;29.9;
2020/01/14;0.0;29.5;
2020/01/14;0.0;28.7;
2020/01/14;0.0;26.4;
2020/01/14;0.0;24.3;
2020/01/15;0.0;23.8;
2020/01/15;0.0;23.6;
2020/01/15;0.0;23.1;
2020/01/15;0.0;24.0;
2020/01/15;0.0;22.8;
2020/01/15;0.0;22.5;
2020/01/15;0.0;22.1;
2020/01/15;0.0;21.7;
2020/01/15;0.0;21.2;
2020/01/15;0.0;21.0;
2020/01/15;0.0;22.1;
2020/01/15;0.0;24.4;
2020/01/15;0.0;27.2;
2020/01/15;0.0;28.2;
2020/01/15;0.0;29.6;
2020/01/15;0.0;31.1;
2020/01/15;0.0;31.5;
2020/01/15;0.0;32.7;
2020/01/15;0.0;31.7;
2020/01/15;0.0;32.4;
2020/01/15;0.0;31.7;
2020/01/15;0.0;30.6;
2020/01/15;0.0;29.1;
2020/01/15;0.0;26.3;
2020/01/16;0.0;25.9;
2020/01/16;0.0;25.8;
2020/01/16;0.0;25.7;
2020/01/16;0.0;26.3;
2020/01/16;0.0;26.6;
2020/01/16;0.0;25.4;
2020/01/16;0.0;24.6;
2020/01/16;0.0;24.7;
2020/01/16;0.0;24.4;
2020/01/16;0.0;25.8;
2020/01/16;0.0;28.6;
2020/01/16;0.0;29.9;
2020/01/16;0.0;30.8;
2020/01/16;0.0;32.1;
2020/01/16;0.0;32.0;
2020/01/16;0.0;33.1;
2020/01/16;0.0;33.8;
2020/01/16;0.0;32.9;
2020/01/16;0.0;34.3;
2020/01/16;0.0;26.3;
2020/01/16;1.2;23.2;
2020/01/16;0.0;23.7;
2020/01/16;0.6;22.0;
2020/01/16;0.0;22.5;
2020/01/17;0.0;23.1;
2020/01/17;0.0;24.0;
2020/01/17;0.0;23.1;
2020/01/17;0.0;22.9;
2020/01/17;0.0;22.7;
2020/01/17;0.0;22.2;
2020/01/17;0.0;22.2;
2020/01/17;0.0;21.9;
2020/01/17;0.0;21.9;
2020/01/17;0.0;22.0;
2020/01/17;0.0;22.6;
2020/01/17;0.0;22.6;
2020/01/17;0.0;22.5;
2020/01/17;0.0;23.3;
2020/01/17;0.0;25.4;
2020/01/17;0.0;26.0;
2020/01/17;0.2;26.2;
2020/01/17;0.0;27.0;
2020/01/17;0.0;28.5;
2020/01/17;0.0;27.9;
2020/01/17;0.0;25.7;
2020/01/17;0.0;24.2;
2020/01/17;0.0;23.2;
2020/01/17;0.0;22.3;
2020/01/18;0.0;21.5;
2020/01/18;0.0;21.0;
2020/01/18;0.0;20.6;
2020/01/18;0.0;19.9;
2020/01/18;0.0;19.2;
2020/01/18;0.0;18.9;
2020/01/18;0.0;18.5;
2020/01/18;0.0;18.5;
2020/01/18;0.0;18.0;
2020/01/18;0.0;17.8;
2020/01/18;0.0;19.4;
2020/01/18;0.0;20.9;
2020/01/18;0.0;23.2;
2020/01/18;0.0;23.9;
2020/01/18;0.0;25.6;
2020/01/18;0.0;26.3;
2020/01/18;0.0;26.7;
2020/01/18;0.0;27.4;
2020/01/18;0.0;27.8;
2020/01/18;0.0;27.4;
2020/01/18;0.0;28.4;
2020/01/18;0.0;26.8;
2020/01/18;0.0;25.0;
2020/01/18;0.0;23.6;
2020/01/19;0.0;23.1;
2020/01/19;0.0;22.5;
2020/01/19;0.0;21.6;
2020/01/19;0.0;21.4;
2020/01/19;0.0;20.5;
2020/01/19;0.0;20.2;
2020/01/19;0.0;19.8;
2020/01/19;0.0;19.5;
2020/01/19;0.0;19.1;
2020/01/19;0.0;18.8;
2020/01/19;0.0;19.9;
2020/01/19;0.0;21.8;
2020/01/19;0.0;24.3;
2020/01/19;0.0;26.2;
2020/01/19;0.0;26.5;
2020/01/19;0.0;27.1;
2020/01/19;0.0;27.4;
2020/01/19;0.0;27.9;
2020/01/19;0.0;28.9;
2020/01/19;0.0;30.9;
2020/01/19;0.0;30.6;
2020/01/19;0.0;27.4;
2020/01/19;0.0;26.3;
2020/01/19;0.0;25.4;
2020/01/20;0.0;24.7;
2020/01/20;0.0;24.3;
2020/01/20;0.0;23.8;
2020/01/20;0.0;23.0;
2020/01/20;0.0;21.8;
2020/01/20;0.0;21.3;
2020/01/20;0.0;21.2;
2020/01/20;0.0;21.1;
2020/01/20;0.0;21.1;
2020/01/20;0.0;21.0;
2020/01/20;0.0;21.0;
2020/01/20;0.0;21.8;
2020/01/20;0.0;24.0;
2020/01/20;0.0;26.3;
2020/01/20;0.0;27.2;
2020/01/20;0.0;30.0;
2020/01/20;0.0;28.8;
2020/01/20;0.0;31.5;
2020/01/20;0.0;31.4;
2020/01/20;0.0;30.5;
2020/01/20;0.0;29.0;
2020/01/20;0.0;28.6;
2020/01/20;0.0;26.8;
2020/01/20;0.0;25.5;
2020/01/21;0.0;25.4;
2020/01/21;0.0;24.8;
2020/01/21;0.0;23.7;
2020/01/21;0.0;22.6;
2020/01/21;0.0;21.5;
2020/01/21;0.0;20.5;
2020/01/21;0.0;20.0;
2020/01/21;0.0;19.2;
2020/01/21;0.0;18.9;
2020/01/21;0.0;18.1;
2020/01/21;0.0;19.5;
2020/01/21;0.0;20.6;
2020/01/21;0.0;23.0;
2020/01/21;0.0;24.1;
2020/01/21;0.0;26.6;
2020/01/21;0.0;28.3;
2020/01/21;0.0;29.3;
2020/01/21;0.0;28.7;
2020/01/21;0.0;30.1;
2020/01/21;0.0;30.4;
2020/01/21;0.0;29.4;
2020/01/21;0.0;27.7;
2020/01/21;0.0;25.5;
2020/01/21;0.0;23.4;
2020/01/22;0.0;23.7;
2020/01/22;0.0;23.7;
2020/01/22;0.0;22.8;
2020/01/22;0.0;22.1;
2020/01/22;0.0;21.4;
2020/01/22;0.0;20.7;
2020/01/22;0.0;20.4;
2020/01/22;0.0;19.7;
2020/01/22;0.0;19.7;
2020/01/22;0.0;19.4;
2020/01/22;0.0;19.7;
2020/01/22;0.0;20.5;
2020/01/22;0.0;23.1;
2020/01/22;0.0;24.5;
2020/01/22;0.0;26.1;
2020/01/22;0.0;27.5;
2020/01/22;0.0;27.4;
2020/01/22;0.0;27.9;
2020/01/22;0.0;27.5;
2020/01/22;0.0;29.0;
2020/01/22;0.0;26.0;
2020/01/22;0.0;25.9;
2020/01/22;0.0;24.0;
2020/01/22;0.0;23.4;
2020/01/23;0.2;22.1;
2020/01/23;1.0;21.0;
2020/01/23;0.2;20.5;
2020/01/23;0.0;20.3;
2020/01/23;0.0;20.2;
2020/01/23;0.0;20.2;
2020/01/23;0.0;20.0;
2020/01/23;0.0;19.9;
2020/01/23;0.0;19.8;
2020/01/23;0.0;19.8;
2020/01/23;0.0;20.0;
2020/01/23;0.0;20.1;
2020/01/23;2.2;19.4;
2020/01/23;0.0;20.0;
2020/01/23;0.4;20.9;
2020/01/23;0.2;20.8;
2020/01/23;0.0;20.9;
2020/01/23;0.0;20.1;
2020/01/23;1.6;19.1;
2020/01/23;0.6;19.7;
2020/01/23;0.6;20.5;
2020/01/23;0.0;20.9;
2020/01/23;0.0;21.2;
2020/01/23;0.0;21.2;
2020/01/24;0.0;20.8;
2020/01/24;0.0;20.4;
2020/01/24;0.0;20.1;
2020/01/24;0.0;19.6;
2020/01/24;0.0;19.6;
2020/01/24;0.0;19.4;
2020/01/24;0.0;19.1;
2020/01/24;0.0;18.9;
2020/01/24;0.0;19.0;
2020/01/24;0.0;19.0;
2020/01/24;0.0;20.6;
2020/01/24;0.0;21.3;
2020/01/24;0.0;24.1;
2020/01/24;0.0;22.8;
2020/01/24;0.0;24.9;
2020/01/24;0.0;26.2;
2020/01/24;0.0;26.8;
2020/01/24;0.0;28.5;
2020/01/24;0.0;27.3;
2020/01/24;0.0;27.3;
2020/01/24;0.0;27.7;
2020/01/24;0.0;26.9;
2020/01/24;0.0;25.1;
2020/01/24;0.0;23.0;
2020/01/25;0.0;23.9;
2020/01/25;3.2;20.7;
2020/01/25;0.6;20.6;
2020/01/25;0.0;20.1;
2020/01/25;0.0;19.6;
2020/01/25;0.0;18.8;
2020/01/25;0.0;18.3;
2020/01/25;0.0;17.9;
2020/01/25;0.0;17.7;
2020/01/25;0.0;17.5;
2020/01/25;0.0;18.9;
2020/01/25;0.0;20.1;
2020/01/25;0.0;22.2;
2020/01/25;0.0;23.3;
2020/01/25;0.0;25.2;
2020/01/25;0.0;26.9;
2020/01/25;0.0;26.2;
2020/01/25;0.0;28.8;
2020/01/25;0.0;29.2;
2020/01/25;0.0;29.3;
2020/01/25;0.0;28.3;
2020/01/25;0.0;27.1;
2020/01/25;0.0;25.0;
2020/01/25;0.0;23.3;
2020/01/26;0.0;22.8;
2020/01/26;0.0;22.2;
2020/01/26;0.0;21.7;
2020/01/26;0.0;21.1;
2020/01/26;0.0;20.9;
2020/01/26;0.0;21.4;
2020/01/26;0.0;21.2;
2020/01/26;0.0;21.1;
2020/01/26;0.0;21.0;
2020/01/26;0.0;20.8;
2020/01/26;0.0;24.1;
2020/01/26;0.0;25.3;
2020/01/26;0.0;27.2;
2020/01/26;0.0;28.2;
2020/01/26;0.0;29.7;
2020/01/26;0.0;30.1;
2020/01/26;0.0;31.0;
2020/01/26;0.0;31.3;
2020/01/26;0.0;31.9;
2020/01/26;0.0;31.5;
2020/01/26;0.0;30.8;
2020/01/26;0.0;29.5;
2020/01/26;0.0;27.4;
2020/01/26;0.0;25.2;
2020/01/27;0.0;25.0;
2020/01/27;0.0;24.6;
2020/01/27;0.0;25.9;
2020/01/27;0.0;25.2;
2020/01/27;0.0;23.9;
2020/01/27;0.0;22.6;
2020/01/27;0.0;23.3;
2020/01/27;0.0;23.4;
2020/01/27;0.0;23.3;
2020/01/27;0.0;23.2;
2020/01/27;0.0;24.4;
2020/01/27;0.0;27.3;
2020/01/27;0.0;28.7;
2020/01/27;0.0;28.5;
2020/01/27;0.0;30.2;
2020/01/27;0.0;30.2;
2020/01/27;0.0;29.7;
2020/01/27;0.0;29.8;
2020/01/27;0.0;32.2;
2020/01/27;0.0;32.3;
2020/01/27;0.0;31.7;
2020/01/27;0.0;30.5;
2020/01/27;0.0;28.0;
2020/01/27;0.0;26.5;
2020/01/28;0.0;25.3;
2020/01/28;0.0;25.5;
2020/01/28;0.0;25.4;
2020/01/28;0.0;24.6;
2020/01/28;0.0;24.3;
2020/01/28;0.0;24.3;
2020/01/28;0.0;24.9;
2020/01/28;0.0;24.8;
2020/01/28;0.0;23.9;
2020/01/28;0.0;24.0;
2020/01/28;0.0;26.1;
2020/01/28;0.0;28.7;
2020/01/28;0.0;30.1;
2020/01/28;0.0;30.8;
2020/01/28;0.0;31.1;
2020/01/28;0.0;31.2;
2020/01/28;0.0;30.6;
2020/01/28;0.0;32.5;
2020/01/28;0.0;32.8;
2020/01/28;0.0;32.4;
2020/01/28;0.0;32.0;
2020/01/28;0.0;31.1;
2020/01/28;0.0;29.1;
2020/01/28;0.0;27.3;
2020/01/29;0.0;27.5;
2020/01/29;0.0;27.1;
2020/01/29;0.0;26.2;
2020/01/29;0.0;26.3;
2020/01/29;0.0;25.7;
2020/01/29;0.0;25.3;
2020/01/29;0.0;23.4;
2020/01/29;0.0;23.2;
2020/01/29;0.0;22.4;
2020/01/29;0.0;23.4;
2020/01/29;0.0;23.7;
2020/01/29;0.0;24.6;
2020/01/29;0.0;25.6;
2020/01/29;0.0;27.7;
2020/01/29;0.0;28.7;
2020/01/29;0.0;28.5;
2020/01/29;0.0;29.8;
2020/01/29;0.0;30.4;
2020/01/29;0.0;31.0;
2020/01/29;0.0;30.3;
2020/01/29;0.0;30.9;
2020/01/29;0.0;26.7;
2020/01/29;0.0;26.2;
2020/01/29;0.0;26.3;
2020/01/30;0.0;26.6;
2020/01/30;0.0;26.0;
2020/01/30;0.0;26.0;
2020/01/30;0.0;24.8;
2020/01/30;0.0;24.0;
2020/01/30;0.0;23.5;
2020/01/30;0.0;23.1;
2020/01/30;0.0;22.7;
2020/01/30;0.0;22.9;
2020/01/30;0.0;23.0;
2020/01/30;0.0;23.4;
2020/01/30;0.0;24.4;
2020/01/30;0.0;25.0;
2020/01/30;0.0;27.3;
2020/01/30;0.0;27.6;
2020/01/30;0.0;26.7;
2020/01/30;0.0;28.8;
2020/01/30;0.0;29.3;
2020/01/30;0.0;30.4;
2020/01/30;0.0;30.3;
2020/01/30;0.0;29.8;
2020/01/30;0.0;26.0;
2020/01/30;0.0;24.8;
2020/01/30;0.0;24.5;
2020/01/31;0.2;23.2;
2020/01/31;0.8;22.9;
2020/01/31;0.0;21.9;
2020/01/31;0.8;21.0;
2020/01/31;0.2;20.9;
2020/01/31;0.0;21.3;
2020/01/31;0.0;21.3;
2020/01/31;0.0;21.3;
2020/01/31;0.0;21.1;
2020/01/31;0.0;21.1;
2020/01/31;0.0;21.4;
2020/01/31;0.0;21.9;
2020/01/31;0.0;23.4;
2020/01/31;0.0;24.5;
2020/01/31;0.0;25.4;
2020/01/31;0.0;27.2;
2020/01/31;0.0;27.9;
2020/01/31;0.0;28.3;
2020/01/31;0.0;29.7;
2020/01/31;0.0;29.5;
2020/01/31;2.8;23.1;
2020/01/31;1.4;22.9;
2020/01/31;0.2;24.2;
2020/01/31;0.4;23.1;
2020/02/01;0.0;22.9;
2020/02/01;0.0;22.8;
2020/02/01;0.0;23.2;
2020/02/01;0.0;23.1;
2020/02/01;0.0;22.7;
2020/02/01;0.0;22.0;
2020/02/01;0.0;22.3;
2020/02/01;0.0;22.3;
2020/02/01;0.0;22.4;
2020/02/01;0.0;22.2;
2020/02/01;0.0;22.5;
2020/02/01;0.0;24.5;
2020/02/01;0.0;24.5;
2020/02/01;0.0;25.6;
2020/02/01;2.8;24.0;
2020/02/01;0.0;26.5;
2020/02/01;0.0;25.9;
2020/02/01;2.0;25.2;
2020/02/01;30.4;21.0;
2020/02/01;1.0;21.0;
2020/02/01;0.2;21.2;
2020/02/01;0.8;21.8;
2020/02/01;0.0;21.7;
2020/02/01;0.0;21.6;
2020/02/02;0.0;22.5;
2020/02/02;0.0;22.8;
2020/02/02;15.0;20.9;
2020/02/02;7.8;21.1;
2020/02/02;0.8;20.8;
2020/02/02;0.0;21.1;
2020/02/02;0.4;20.7;
2020/02/02;0.0;21.1;
2020/02/02;10.4;21.1;
2020/02/02;0.2;21.4;
2020/02/02;0.0;21.1;
2020/02/02;0.0;22.8;
2020/02/02;0.2;23.4;
2020/02/02;0.0;24.8;
2020/02/02;0.0;25.6;
2020/02/02;0.0;26.7;
2020/02/02;0.0;27.8;
2020/02/02;0.0;27.9;
2020/02/02;0.0;23.8;
2020/02/02;0.0;26.0;
2020/02/02;0.0;25.5;
2020/02/02;0.0;24.9;
2020/02/02;0.0;24.2;
2020/02/02;0.0;23.5;
2020/02/03;0.0;22.3;
2020/02/03;0.0;21.8;
2020/02/03;0.0;21.5;
2020/02/03;0.0;21.4;
2020/02/03;0.6;21.3;
2020/02/03;0.6;21.0;
2020/02/03;0.0;21.1;
2020/02/03;0.0;21.0;
2020/02/03;0.0;20.7;
2020/02/03;0.0;20.5;
2020/02/03;0.0;20.8;
2020/02/03;0.0;21.5;
2020/02/03;0.0;23.2;
2020/02/03;0.0;24.7;
2020/02/03;0.0;25.8;
2020/02/03;0.0;26.8;
2020/02/03;0.0;28.9;
2020/02/03;6.6;23.8;
2020/02/03;20.0;21.6;
2020/02/03;0.2;23.2;
2020/02/03;0.0;23.3;
2020/02/03;0.0;22.4;
2020/02/03;0.4;21.5;
2020/02/03;0.4;21.5;
2020/02/04;10.8;21.0;
2020/02/04;0.0;20.6;
2020/02/04;0.0;19.9;
2020/02/04;0.0;19.8;
2020/02/04;0.0;19.9;
2020/02/04;0.0;20.0;
2020/02/04;0.0;20.0;
2020/02/04;0.0;19.8;
2020/02/04;0.0;19.8;
2020/02/04;0.0;19.7;
2020/02/04;0.0;19.8;
2020/02/04;0.0;20.4;
2020/02/04;0.0;21.5;
2020/02/04;0.0;22.7;
2020/02/04;0.0;24.0;
2020/02/04;0.0;26.3;
2020/02/04;0.0;26.5;
2020/02/04;0.2;26.8;
2020/02/04;0.0;27.8;
2020/02/04;0.0;29.1;
2020/02/04;0.0;27.3;
2020/02/04;0.0;26.8;
2020/02/04;0.0;25.2;
2020/02/04;0.0;23.8;
2020/02/05;0.0;23.4;
2020/02/05;0.0;23.2;
2020/02/05;0.0;22.9;
2020/02/05;0.0;22.5;
2020/02/05;0.0;22.3;
2020/02/05;0.0;21.8;
2020/02/05;0.0;21.7;
2020/02/05;0.0;21.6;
2020/02/05;0.0;21.8;
2020/02/05;0.0;21.7;
2020/02/05;0.0;21.6;
2020/02/05;0.0;22.7;
2020/02/05;0.0;23.5;
2020/02/05;0.0;24.4;
2020/02/05;0.0;26.0;
2020/02/05;0.0;27.3;
2020/02/05;0.0;27.6;
2020/02/05;0.0;29.8;
2020/02/05;0.0;28.6;
2020/02/05;0.0;25.4;
2020/02/05;6.0;23.3;
2020/02/05;0.2;23.6;
2020/02/05;0.0;23.1;
2020/02/05;0.0;22.6;
2020/02/06;0.0;23.7;
2020/02/06;0.0;24.0;
2020/02/06;0.0;23.4;
2020/02/06;0.0;23.3;
2020/02/06;0.0;22.7;
2020/02/06;0.0;22.5;
2020/02/06;0.0;22.1;
