data;precipitacao_total;temperatura_c;umidade_relativa_percent
2023/01/01;17.599999999999998;24.22083333333333;85.91666666666667
2023/01/02;53.2;24.070833333333336;83.20833333333333
2023/01/03;0.8;22.5125;91.83333333333333
2023/01/04;50.599999999999994;21.391666666666666;98.25
2023/01/05;5.0;18.316666666666666;100.0
2023/01/06;0.0;19.583333333333332;83.25
2023/01/07;0.0;20.129166666666666;78.95833333333333
2023/01/08;0.0;20.770833333333332;77.66666666666667
2023/01/09;0.0;22.03333333333333;88.29166666666667
2023/01/10;36.6;22.349999999999998;95.125
2023/01/11;34.8;21.820833333333336;93.375
2023/01/12;15.8;23.020833333333332;89.08333333333333
2023/01/13;2.0;23.041666666666668;90.70833333333333
2023/01/14;10.0;23.875;87.41666666666667
2023/01/15;0.0;24.8625;83.70833333333333
2023/01/16;11.8;24.379166666666666;87.5
2023/01/17;0.2;25.080952380952382;81.52380952380952
2023/01/18;0.0;25.935000000000002;77.7
2023/01/19;15.2;23.129166666666666;89.33333333333333
2023/01/20;0.2;25.04;77.2
2023/01/21;0.0;25.833333333333332;77.66666666666667
2023/01/22;0.2;26.366666666666664;76.66666666666667
2023/01/23;0.0;25.49285714285714;79.21428571428571
2023/01/24;0.0;25.333333333333332;83.41666666666667
2023/01/25;0.0;29.150000000000002;50.5
2023/01/26;0.0;25.979166666666668;63.041666666666664
2023/01/27;0.0;24.975;65.25
2023/01/28;47.8;24.099999999999998;89.41666666666667
2023/01/29;0.6000000000000001;24.933333333333334;85.54166666666667
2023/01/30;59.6;22.008333333333336;93.33333333333333
2023/01/31;13.6;22.1875;97.54166666666667
2023/02/01;6.2;22.8625;92.08333333333333
2023/02/02;15.2;23.847826086956523;91.43478260869566
2023/02/03;5.6;22.554166666666664;92.70833333333333
2023/02/04;0.4;23.020833333333332;88.79166666666667
2023/02/05;1.0;23.833333333333332;88.41666666666667
2023/02/06;18.0;23.150000000000002;90.75
2023/02/07;2.2;23.3875;90.625
2023/02/08;0.2;23.8;85.95833333333333
2023/02/09;0.0;24.833333333333332;81.375
2023/02/10;0.0;24.895833333333332;81.58333333333333
2023/02/11;49.4;21.666666666666668;97.70833333333333
2023/02/12;5.800000000000001;22.516666666666666;94.08333333333333
2023/02/13;0.0;23.679166666666664;86.125
2023/02/14;66.0;24.304166666666664;85.54166666666667
2023/02/15;1.4;24.629166666666666;83.20833333333333
2023/02/16;46.39999999999999;22.912499999999998;94.375
2023/02/17;17.2;22.254166666666666;98.0
2023/02/18;1.0;22.558333333333334;90.04166666666667
2023/02/19;12.000000000000002;19.6125;99.125
2023/02/20;17.4;20.0625;96.0
2023/02/21;7.6;20.891666666666666;98.20833333333333
2023/02/22;0.0;24.516666666666666;82.41666666666667
2023/02/23;3.0;23.395833333333332;91.70833333333333
2023/02/24;4.2;22.099999999999998;92.66666666666667
2023/02/25;0.0;24.179166666666664;80.625
2023/02/26;0.0;25.1125;75.75
2023/02/27;0.0;25.520833333333332;80.91666666666667
2023/02/28;0.0;22.912499999999998;89.625
2023/03/01;21.4;21.770833333333332;89.625
2023/03/02;0.0;24.866666666666664;72.45833333333333
2023/03/03;0.0;26.2;69.79166666666667
2023/03/04;3.8;25.53333333333333;82.375
2023/03/05;29.599999999999998;23.40416666666667;87.70833333333333
2023/03/06;3.6;23.670833333333334;85.66666666666667
2023/03/07;4.2;24.037499999999998;80.20833333333333
2023/03/08;0.0;24.087500000000002;79.04166666666667
2023/03/09;0.0;25.445833333333336;72.125
2023/03/10;50.199999999999996;21.733333333333334;94.25
2023/03/11;0.6000000000000001;22.208333333333332;93.20833333333333
2023/03/12;3.8;22.337500000000002;93.375
2023/03/13;0.2;22.245833333333334;94.0
2023/03/14;14.799999999999999;23.516666666666666;88.95833333333333
2023/03/15;12.6;22.383333333333336;93.125
2023/03/16;0.6000000000000001;23.316666666666666;88.125
2023/03/17;16.8;22.870833333333334;87.70833333333333
2023/03/18;0.0;24.552380952380954;75.9047619047619
2023/03/19;7.4;23.891666666666666;85.16666666666667
2023/03/20;0.0;24.354166666666668;77.83333333333333
2023/03/21;8.0;23.983333333333334;78.0
2023/03/22;0.0;24.90416666666667;74.66666666666667
2023/03/23;0.0;25.05;75.29166666666667
2023/03/24;0.0;26.270833333333332;70.875
2023/03/25;0.0;26.325;68.5
2023/03/26;2.4;26.620833333333334;70.375
2023/03/27;9.2;23.875;90.70833333333333
2023/03/28;0.6000000000000001;23.349999999999998;89.0
2023/03/29;0.0;25.695833333333336;75.04166666666667
2023/03/30;0.0;25.495833333333334;74.75
2023/03/31;0.0;25.795833333333334;67.33333333333333
2023/04/01;0.0;25.71666666666667;67.33333333333333
2023/04/02;0.0;24.333333333333332;73.375
2023/04/03;0.0;22.5125;75.58333333333333
2023/04/04;0.0;24.129166666666666;68.5
2023/04/05;0.0;24.733333333333334;55.958333333333336
2023/04/06;0.0;23.695833333333336;66.79166666666667
2023/04/07;10.8;22.116666666666664;89.08333333333333
2023/04/08;7.4;20.720833333333335;98.0
2023/04/09;0.0;21.491666666666664;92.25
2023/04/10;0.0;21.804166666666664;84.08333333333333
2023/04/11;0.0;21.97083333333333;74.0
2023/04/12;0.0;23.8625;78.83333333333333
2023/04/13;0.0;24.741666666666664;80.875
2023/04/14;20.0;22.162499999999998;92.25
2023/04/15;0.2;22.179166666666664;90.33333333333333
2023/04/16;0.0;22.8625;82.41666666666667
2023/04/17;1.6;24.254166666666666;81.0
2023/04/18;10.6;22.254166666666666;98.20833333333333
2023/04/19;14.4;21.145833333333332;78.91666666666667
2023/04/20;0.0;18.55;62.916666666666664
2023/04/21;0.0;17.408333333333335;63.708333333333336
2023/04/22;0.0;19.3625;79.875
2023/04/23;0.0;20.579166666666666;74.41666666666667
2023/04/24;0.0;21.241666666666667;72.16666666666667
2023/04/25;0.8;19.7625;78.375
2023/04/26;20.599999999999998;20.716666666666665;82.08333333333333
2023/04/27;2.6;20.083333333333332;98.20833333333333
2023/04/28;0.2;19.916666666666668;91.375
2023/04/29;0.0;19.479166666666668;85.66666666666667
2023/04/30;0.0;20.058333333333334;81.16666666666667
2023/05/01;0.0;19.658333333333335;81.375
2023/05/02;0.0;20.775000000000002;81.29166666666667
2023/05/03;0.0;21.854166666666668;70.70833333333333
2023/05/04;0.0;23.254166666666666;69.125
2023/05/05;0.0;24.141666666666666;65.70833333333333
2023/05/06;0.0;23.770833333333332;71.875
2023/05/07;0.0;23.483333333333334;78.25
2023/05/08;0.0;23.8125;66.29166666666667
2023/05/09;0.0;23.791666666666668;68.91666666666667
2023/05/10;0.4;22.483333333333334;88.125
2023/05/11;0.4;20.841666666666665;86.25
