data;precipitacao_total;temperatura_c;umidade_relativa_percent
2024/01/14;0.0;30.3;55.0
2024/01/14;0.0;28.0;66.0
2024/01/14;0.0;27.1;67.0
2024/01/15;0.0;27.2;66.0
2024/01/15;0.0;27.0;69.0
2024/01/15;0.0;25.0;80.0
2024/01/15;0.0;24.9;76.0
2024/01/15;0.0;23.6;81.0
2024/01/15;0.0;22.8;87.0
2024/01/15;0.0;22.2;92.0
2024/01/15;0.0;21.5;92.0
2024/01/15;0.0;21.5;91.0
2024/01/15;0.0;21.2;90.0
2024/01/15;0.0;21.3;91.0
2024/01/15;0.0;23.6;80.0
2024/01/15;0.0;23.3;82.0
2024/01/15;0.0;25.1;74.0
2024/01/15;0.0;27.5;64.0
2024/01/15;0.0;28.0;59.0
2024/01/15;0.0;29.9;52.0
2024/01/15;0.0;29.1;59.0
2024/01/15;0.0;29.8;54.0
2024/01/15;0.0;29.9;52.0
2024/01/15;0.0;29.6;53.0
2024/01/15;0.0;28.5;61.0
2024/01/15;0.0;27.6;66.0
2024/01/15;0.0;26.8;70.0
2024/01/16;0.0;27.0;69.0
2024/01/16;0.0;25.5;78.0
2024/01/16;0.0;24.3;83.0
2024/01/16;0.0;24.3;81.0
2024/01/16;0.0;24.4;81.0
2024/01/16;0.0;24.9;79.0
2024/01/16;0.0;24.5;81.0
2024/01/16;0.0;24.4;82.0
2024/01/16;0.0;24.4;82.0
2024/01/16;0.0;24.0;82.0
2024/01/16;0.0;24.3;81.0
2024/01/16;0.0;25.6;76.0
2024/01/16;0.0;27.2;67.0
2024/01/16;0.0;28.9;66.0
2024/01/16;0.0;29.4;63.0
2024/01/16;0.0;29.8;54.0
2024/01/16;0.0;30.2;51.0
2024/01/16;0.0;30.3;50.0
2024/01/16;0.0;31.7;44.0
2024/01/16;0.0;31.9;46.0
2024/01/16;0.0;31.5;46.0
2024/01/16;0.0;27.1;66.0
2024/01/16;0.0;28.5;61.0
2024/01/16;0.0;28.0;62.0
2024/01/17;0.0;28.2;61.0
2024/01/17;0.0;28.1;61.0
2024/01/17;0.0;27.4;64.0
2024/01/17;0.0;26.9;64.0
2024/01/17;0.0;26.4;65.0
2024/01/17;0.0;26.7;64.0
2024/01/17;0.0;25.9;68.0
2024/01/17;0.0;26.2;65.0
2024/01/17;0.0;26.2;65.0
2024/01/17;0.0;25.9;68.0
2024/01/17;0.0;26.2;67.0
2024/01/17;0.0;27.2;66.0
2024/01/17;0.0;28.0;62.0
2024/01/17;0.0;29.8;57.0
2024/01/17;0.0;31.0;55.0
2024/01/17;0.0;32.4;45.0
2024/01/17;0.0;31.8;54.0
2024/01/17;0.0;32.9;45.0
2024/01/17;0.0;32.7;43.0
2024/01/17;0.0;32.7;46.0
2024/01/17;0.0;31.5;48.0
2024/01/17;0.0;28.6;66.0
2024/01/17;0.0;26.7;76.0
2024/01/17;0.0;25.5;80.0
2024/01/18;0.0;24.7;84.0
2024/01/18;0.0;24.3;83.0
2024/01/18;0.0;24.0;83.0
2024/01/18;0.0;24.9;75.0
2024/01/18;0.0;25.0;72.0
2024/01/18;0.0;24.4;76.0
2024/01/18;0.0;24.4;76.0
2024/01/18;0.0;24.8;72.0
2024/01/18;0.0;25.1;70.0
2024/01/18;0.0;24.9;70.0
2024/01/18;0.0;27.1;68.0
2024/01/18;0.0;28.8;58.0
2024/01/18;0.0;30.4;54.0
2024/01/18;0.0;30.9;51.0
2024/01/18;0.0;32.0;52.0
2024/01/18;0.0;33.2;46.0
2024/01/18;0.0;33.5;45.0
2024/01/18;0.0;34.0;44.0
2024/01/18;0.0;34.6;38.0
2024/01/18;0.0;34.9;36.0
2024/01/18;0.0;34.2;38.0
2024/01/18;0.0;32.8;41.0
2024/01/18;0.0;31.4;46.0
2024/01/18;0.0;25.0;70.0
2024/01/19;0.0;26.7;64.0
2024/01/19;0.0;27.3;61.0
2024/01/19;0.0;25.3;70.0
2024/01/19;0.0;24.7;72.0
2024/01/19;0.0;24.4;75.0
2024/01/19;0.0;25.4;68.0
2024/01/19;0.0;24.8;74.0
2024/01/19;0.0;25.1;71.0
2024/01/19;0.0;24.5;74.0
2024/01/19;0.0;24.4;73.0
2024/01/19;0.0;23.9;78.0
2024/01/19;0.0;26.4;70.0
2024/01/19;0.0;27.4;65.0
2024/01/19;0.0;29.5;63.0
2024/01/19;0.0;31.3;60.0
2024/01/19;0.0;32.0;53.0
2024/01/19;0.0;32.7;48.0
2024/01/19;0.0;33.2;48.0
2024/01/19;0.0;32.0;43.0
2024/01/19;0.0;28.8;63.0
2024/01/19;0.0;28.4;62.0
2024/01/19;37.2;21.7;95.0
2024/01/19;15.4;21.3;95.0
2024/01/19;18.2;21.6;96.0
2024/01/20;4.8;21.2;94.0
2024/01/20;10.4;21.1;96.0
2024/01/20;2.0;21.6;93.0
2024/01/20;5.0;21.5;96.0
2024/01/20;2.4;21.4;96.0
2024/01/20;0.6;21.6;94.0
2024/01/20;0.0;21.4;92.0
2024/01/20;0.0;21.4;94.0
2024/01/20;0.2;22.5;86.0
2024/01/20;0.0;22.3;89.0
2024/01/20;0.0;21.7;96.0
2024/01/20;0.0;22.0;95.0
2024/01/20;0.4;22.6;94.0
2024/01/20;0.0;23.1;90.0
2024/01/20;0.0;23.6;86.0
2024/01/20;0.0;23.9;86.0
2024/01/20;0.0;25.6;81.0
2024/01/20;0.0;27.5;69.0
2024/01/20;0.0;26.3;78.0
2024/01/20;0.0;25.1;82.0
2024/01/20;0.0;24.7;78.0
2024/01/20;0.0;23.8;83.0
2024/01/20;0.0;21.2;87.0
2024/01/20;0.0;21.0;87.0
2024/01/21;0.0;21.7;82.0
2024/01/21;0.0;22.0;79.0
2024/01/21;0.0;21.5;86.0
2024/01/21;0.0;21.3;86.0
2024/01/21;0.0;20.6;92.0
2024/01/21;0.0;20.7;91.0
2024/01/21;0.0;21.3;87.0
2024/01/21;0.0;21.2;88.0
2024/01/21;0.0;21.4;91.0
2024/01/21;0.0;21.5;92.0
2024/01/21;0.0;21.8;90.0
2024/01/21;0.0;21.9;90.0
2024/01/21;0.0;23.0;85.0
2024/01/21;0.0;23.7;84.0
2024/01/21;0.0;25.2;77.0
2024/01/21;0.0;27.3;69.0
2024/01/21;0.0;28.7;60.0
2024/01/21;0.0;29.4;60.0
2024/01/21;0.0;30.0;56.0
2024/01/21;0.0;28.9;60.0
2024/01/21;0.0;29.2;60.0
2024/01/21;0.0;27.6;66.0
2024/01/21;0.0;25.7;72.0
2024/01/21;0.0;24.4;77.0
2024/01/22;0.0;23.9;79.0
2024/01/22;0.0;24.4;76.0
2024/01/22;0.0;23.4;75.0
2024/01/22;0.0;22.5;77.0
2024/01/22;0.0;21.9;77.0
2024/01/22;0.0;21.0;82.0
2024/01/22;0.0;20.4;82.0
2024/01/22;0.0;20.2;82.0
2024/01/22;0.0;19.8;85.0
2024/01/22;0.0;19.3;88.0
2024/01/22;0.0;20.5;82.0
2024/01/22;0.0;22.1;77.0
2024/01/22;0.0;23.1;70.0
2024/01/22;0.0;23.4;71.0
2024/01/22;0.0;24.9;68.0
2024/01/22;0.0;25.8;61.0
2024/01/22;0.0;27.2;61.0
2024/01/22;0.0;26.8;59.0
2024/01/22;0.0;27.5;60.0
2024/01/22;0.0;26.8;62.0
2024/01/22;0.0;26.6;65.0
2024/01/22;0.0;26.0;67.0
2024/01/22;0.0;25.2;71.0
2024/01/22;0.0;24.7;74.0
2024/01/23;0.0;23.4;75.0
2024/01/23;0.0;23.3;73.0
2024/01/23;0.0;22.4;75.0
2024/01/23;0.0;21.7;79.0
2024/01/23;0.0;21.3;76.0
2024/01/23;0.0;20.3;78.0
2024/01/23;0.0;19.5;84.0
2024/01/23;0.0;19.4;86.0
2024/01/23;0.0;19.4;86.0
2024/01/23;0.0;19.3;86.0
2024/01/23;0.0;19.8;84.0
2024/01/23;0.0;19.6;86.0
2024/01/23;0.0;20.0;85.0
2024/01/23;0.0;20.7;77.0
2024/01/23;0.0;20.9;77.0
2024/01/23;0.4;20.9;81.0
2024/01/23;0.0;21.6;80.0
2024/01/23;0.0;21.3;82.0
2024/01/23;0.0;20.6;84.0
2024/01/23;0.0;20.5;85.0
2024/01/23;0.0;20.0;87.0
2024/01/23;0.0;19.5;89.0
2024/01/23;0.2;18.8;91.0
2024/01/23;0.2;18.7;93.0
2024/01/24;0.0;18.9;89.0
2024/01/24;0.0;18.8;87.0
2024/01/24;0.0;18.5;85.0
2024/01/24;0.0;18.1;87.0
2024/01/24;0.0;17.5;85.0
2024/01/24;0.0;16.6;85.0
2024/01/24;0.0;16.3;87.0
2024/01/24;0.0;16.1;89.0
2024/01/24;0.0;15.8;91.0
2024/01/24;0.0;15.6;93.0
2024/01/24;0.0;17.3;84.0
2024/01/24;0.0;19.3;77.0
2024/01/24;0.0;20.8;72.0
2024/01/24;0.0;22.5;68.0
2024/01/24;0.0;24.2;61.0
2024/01/24;0.0;26.5;57.0
2024/01/24;0.0;27.5;51.0
2024/01/24;0.0;28.0;49.0
2024/01/24;0.0;27.8;51.0
2024/01/24;0.0;27.8;51.0
2024/01/24;0.0;27.0;52.0
2024/01/24;0.0;26.0;54.0
2024/01/24;0.0;24.1;61.0
2024/01/24;0.0;22.9;65.0
2024/01/25;0.0;23.0;65.0
2024/01/25;0.0;19.5;72.0
2024/01/25;0.0;18.6;74.0
2024/01/25;0.0;18.3;74.0
2024/01/25;0.0;17.6;76.0
2024/01/25;0.0;17.1;76.0
2024/01/25;0.0;16.6;78.0
2024/01/25;0.0;16.7;80.0
2024/01/25;0.0;16.5;84.0
2024/01/25;0.0;16.4;85.0
2024/01/25;0.0;18.2;79.0
2024/01/25;0.0;19.0;75.0
2024/01/25;0.0;20.6;73.0
2024/01/25;0.0;21.6;69.0
2024/01/25;0.0;22.7;67.0
2024/01/25;0.0;24.6;60.0
2024/01/25;0.0;25.0;58.0
2024/01/25;0.0;25.3;60.0
2024/01/25;0.0;24.6;59.0
2024/01/25;0.0;24.9;58.0
2024/01/25;0.0;24.8;56.0
2024/01/25;0.0;23.5;56.0
2024/01/25;0.0;21.9;64.0
2024/01/25;0.0;20.8;65.0
2024/01/26;0.0;19.5;69.0
2024/01/26;0.0;18.4;72.0
2024/01/26;0.0;17.6;74.0
2024/01/26;0.0;17.0;75.0
2024/01/26;0.0;16.5;77.0
2024/01/26;0.0;16.0;77.0
2024/01/26;0.0;15.6;79.0
2024/01/26;0.0;15.4;82.0
2024/01/26;0.0;15.1;86.0
2024/01/26;0.0;15.5;85.0
2024/01/26;0.0;17.7;74.0
2024/01/26;0.0;19.0;71.0
2024/01/26;0.0;20.5;65.0
2024/01/26;0.0;21.8;63.0
2024/01/26;0.0;23.1;56.0
2024/01/26;0.0;24.3;57.0
2024/01/26;0.0;26.5;53.0
2024/01/26;0.0;26.4;49.0
2024/01/26;0.0;27.8;44.0
2024/01/26;0.0;27.1;47.0
2024/01/26;0.0;26.4;48.0
2024/01/26;0.0;23.4;58.0
2024/01/26;0.0;22.1;66.0
2024/01/26;0.0;21.1;67.0
2024/01/27;0.0;20.4;71.0
2024/01/27;0.0;19.6;74.0
2024/01/27;0.0;18.7;76.0
2024/01/27;0.0;18.0;79.0
2024/01/27;0.0;17.6;82.0
2024/01/27;0.0;17.1;84.0
2024/01/27;0.0;16.9;85.0
2024/01/27;0.0;16.9;85.0
2024/01/27;0.0;16.6;86.0
2024/01/27;0.0;16.4;88.0
2024/01/27;0.0;17.9;82.0
2024/01/27;0.0;19.2;76.0
2024/01/27;0.0;21.6;71.0
2024/01/27;0.0;24.2;60.0
2024/01/27;0.0;26.1;52.0
2024/01/27;0.0;26.7;55.0
2024/01/27;0.0;26.4;57.0
2024/01/27;0.0;28.3;51.0
2024/01/27;0.0;30.1;35.0
2024/01/27;0.0;31.0;35.0
2024/01/27;0.0;29.9;36.0
2024/01/27;0.0;28.1;37.0
2024/01/27;0.0;24.6;55.0
2024/01/27;0.0;23.3;56.0
2024/01/28;0.0;20.9;64.0
2024/01/28;0.0;20.7;64.0
2024/01/28;0.0;22.6;61.0
2024/01/28;0.0;21.6;65.0
2024/01/28;0.0;20.9;66.0
2024/01/28;0.0;20.3;73.0
2024/01/28;0.0;19.8;77.0
2024/01/28;0.0;19.4;80.0
2024/01/28;0.0;19.6;81.0
2024/01/28;0.0;19.1;83.0
2024/01/28;0.0;19.9;81.0
2024/01/28;0.0;22.2;71.0
2024/01/28;0.0;24.7;59.0
2024/01/28;0.0;25.9;52.0
2024/01/28;0.0;27.8;49.0
2024/01/28;0.0;28.8;44.0
2024/01/28;0.0;30.5;37.0
2024/01/28;0.0;30.6;36.0
2024/01/28;0.0;30.6;37.0
2024/01/28;0.0;29.8;37.0
2024/01/28;0.0;26.9;49.0
2024/01/28;0.0;25.8;57.0
2024/01/28;0.0;24.2;62.0
2024/01/28;0.0;22.2;72.0
2024/01/29;0.0;22.1;71.0
2024/01/29;0.0;22.2;67.0
2024/01/29;0.0;23.2;59.0
2024/01/29;0.0;22.4;66.0
2024/01/29;0.0;21.3;72.0
2024/01/29;0.0;21.4;72.0
2024/01/29;0.0;20.5;82.0
2024/01/29;0.0;21.7;75.0
2024/01/29;0.0;21.8;76.0
2024/01/29;0.0;19.9;86.0
2024/01/29;0.0;21.7;78.0
2024/01/29;0.0;24.0;71.0
2024/01/29;0.0;25.5;64.0
2024/01/29;0.0;28.1;55.0
2024/01/29;0.0;29.5;51.0
2024/01/29;0.0;30.7;51.0
2024/01/29;0.0;31.4;38.0
2024/01/29;0.0;31.1;35.0
2024/01/29;0.0;32.3;34.0
2024/01/29;0.0;32.4;30.0
2024/01/29;0.0;30.5;33.0
2024/01/29;0.0;29.3;44.0
2024/01/29;0.0;27.3;50.0
2024/01/29;0.0;25.8;54.0
2024/01/30;0.0;26.6;48.0
2024/01/30;0.0;26.0;61.0
2024/01/30;0.0;24.5;67.0
2024/01/30;0.0;24.6;64.0
2024/01/30;0.0;24.9;61.0
2024/01/30;0.0;23.0;70.0
2024/01/30;0.0;24.3;63.0
2024/01/30;0.0;23.7;64.0
2024/01/30;0.0;23.6;64.0
2024/01/30;0.0;23.4;62.0
2024/01/30;0.0;25.1;55.0
2024/01/30;0.0;26.6;52.0
2024/01/30;0.0;27.3;49.0
2024/01/30;0.0;29.3;46.0
2024/01/30;0.0;31.0;37.0
2024/01/30;0.0;32.6;30.0
2024/01/30;0.0;32.2;30.0
2024/01/30;0.0;32.9;31.0
2024/01/30;0.0;32.0;31.0
2024/01/30;0.0;31.9;34.0
2024/01/30;0.0;31.9;33.0
2024/01/30;0.0;31.0;34.0
2024/01/30;0.0;29.5;38.0
2024/01/30;0.0;28.5;40.0
2024/01/31;0.0;28.4;42.0
2024/01/31;0.0;27.5;47.0
2024/01/31;0.0;26.7;49.0
2024/01/31;0.0;26.6;47.0
2024/01/31;0.0;25.6;52.0
2024/01/31;0.0;25.2;53.0
2024/01/31;0.0;25.2;56.0
2024/01/31;0.0;23.7;67.0
2024/01/31;0.0;22.9;72.0
2024/01/31;0.0;22.3;74.0
2024/01/31;0.0;23.2;71.0
2024/01/31;0.0;24.9;66.0
2024/01/31;0.0;27.2;56.0
